school.id,school.classification,school.province,teacher.student,rooms.student,mooe.student,teacher.mooe,rooms.mooe,Cluster_Labels
101134,Elementary,Pangasinan,42.91666666666666,36.785714285714285,483.49514563106794,20750.0,17785.714285714286,0
101167,Elementary,Pangasinan,42.27272727272727,38.75,526.8817204301075,22272.727272727272,20416.666666666664,0
100288,Elementary,Ilocos Norte,41.0,27.333333333333336,1036.5853658536585,42500.0,28333.333333333336,0
100462,Elementary,Ilocos Sur,32.833333333333336,32.833333333333336,685.2791878172587,22500.0,22500.0,0
101850,Elementary,Pangasinan,39.1,30.076923076923073,570.3324808184142,22300.0,17153.846153846152,0
102016,Elementary,Pangasinan,34.166666666666664,34.166666666666664,658.5365853658536,22500.0,22500.0,0
101441,Elementary,Pangasinan,46.83333333333333,46.83333333333333,576.5124555160143,27000.0,27000.0,0
101116,Elementary,La Union,29.285714285714285,34.166666666666664,639.0243902439023,18714.285714285714,21833.333333333336,0
102119,Elementary,Pangasinan,54.153846153846146,46.93333333333334,471.59090909090907,25538.461538461543,22133.33333333333,0
101616,Elementary,Pangasinan,23.33333333333333,26.25,733.3333333333335,17111.11111111111,19250.0,0
101284,Elementary,Pangasinan,49.15384615384616,45.64285714285714,477.3082942097025,23461.53846153846,21785.714285714286,0
101168,Elementary,Pangasinan,34.0,38.85714285714286,610.2941176470587,20750.0,23714.285714285717,0
101169,Elementary,Pangasinan,35.16666666666667,26.375,701.4218009478673,24666.66666666667,18500.0,0
101262,Elementary,Pangasinan,35.9,35.9,568.2451253481894,20400.0,20400.0,0
100664,Elementary,Ilocos Sur,31.142857142857146,36.33333333333333,678.8990825688072,21142.85714285714,24666.66666666667,0
101224,Elementary,Pangasinan,24.333333333333336,24.333333333333336,1328.7671232876712,32333.33333333333,32333.33333333333,0
101918,Elementary,Pangasinan,46.49999999999999,46.49999999999999,580.6451612903227,27000.0,27000.0,0
100763,Elementary,Ilocos Sur,35.0,81.66666666666667,767.3469387755102,26857.142857142862,62666.66666666668,2
100996,Elementary,La Union,28.8,24.0,819.4444444444445,23600.0,19666.666666666668,0
100997,Elementary,La Union,34.0,22.666666666666664,808.8235294117646,27500.0,18333.33333333333,0
100971,Elementary,La Union,32.666666666666664,32.666666666666664,649.6598639455782,21222.222222222223,21222.222222222223,0
101285,Elementary,Pangasinan,34.857142857142854,34.857142857142854,655.7377049180327,22857.142857142862,22857.142857142862,0
100802,Elementary,La Union,15.5,20.666666666666668,1040.3225806451612,16125.0,21500.0,0
101089,Elementary,La Union,28.0,28.0,1178.5714285714287,33000.0,33000.0,0
101415,Elementary,Pangasinan,37.46153846153846,40.58333333333333,509.2402464065709,19076.92307692308,20666.666666666668,0
100628,Elementary,Ilocos Sur,40.0,40.0,575.0,23000.0,23000.0,0
101428,Elementary,Pangasinan,40.2,30.923076923076927,597.0149253731344,24000.0,18461.53846153846,0
100513,Elementary,Ilocos Sur,22.5,18.0,1188.888888888889,26750.0,21400.0,0
100426,Elementary,Ilocos Sur,30.66666666666667,18.4,1032.608695652174,31666.66666666667,19000.0,0
100327,Elementary,Ilocos Sur,15.833333333333332,15.833333333333332,1273.6842105263158,20166.666666666668,20166.666666666668,0
101005,Elementary,La Union,40.38461538461538,52.49999999999999,497.1428571428572,20076.92307692308,26100.0,0
101047,Elementary,La Union,28.25,28.25,858.4070796460178,24250.0,24250.0,0
100701,Elementary,Ilocos Sur,24.500000000000004,24.500000000000004,843.5374149659863,20666.666666666668,20666.666666666668,0
101946,Elementary,Pangasinan,39.0,39.0,589.7435897435898,23000.0,23000.0,0
100328,Elementary,Ilocos Sur,20.4,17.0,1127.450980392157,23000.0,19166.666666666664,0
101252,Elementary,Pangasinan,49.7,45.18181818181818,456.74044265593557,22700.0,20636.36363636364,0
101400,Elementary,Pangasinan,17.0,17.0,1247.0588235294115,21200.0,21200.0,0
101202,Elementary,Pangasinan,44.72727272727273,37.846153846153854,552.8455284552847,24727.272727272724,20923.07692307692,0
101592,Elementary,Pangasinan,35.0,31.5,622.2222222222222,21777.777777777777,19600.0,0
101117,Elementary,La Union,53.28571428571429,31.08333333333333,560.3217158176943,29857.142857142862,17416.666666666668,0
101384,Elementary,Pangasinan,48.16666666666667,48.16666666666667,581.3148788927335,28000.0,28000.0,0
101672,Elementary,Pangasinan,54.54545454545455,54.54545454545455,428.33333333333326,23363.636363636364,23363.636363636364,0
100972,Elementary,La Union,36.0,18.0,888.8888888888888,32000.0,16000.0,0
101919,Elementary,Pangasinan,33.07692307692308,43.0,537.2093023255812,17769.23076923077,23100.0,0
102078,Elementary,Pangasinan,41.66666666666666,41.66666666666666,776.0,32333.33333333333,32333.33333333333,0
102227,Elementary,Pangasinan,26.73333333333333,30.84615384615385,615.9600997506234,16466.666666666664,19000.0,0
101808,Elementary,Pangasinan,33.55555555555556,31.789473684210524,538.0794701986755,18055.55555555556,17105.263157894737,0
101150,Elementary,Pangasinan,36.5,36.5,538.8127853881278,19666.666666666668,19666.666666666668,0
101920,Elementary,Pangasinan,39.29411764705883,95.42857142857143,498.5029940119761,19588.23529411765,47571.428571428565,0
100453,Elementary,Ilocos Sur,23.818181818181817,26.2,698.4732824427481,16636.363636363636,18300.0,0
102286,Elementary,Pangasinan,44.85714285714286,44.85714285714286,550.9554140127389,24714.285714285717,24714.285714285717,0
102285,Elementary,Pangasinan,35.27272727272727,32.33333333333333,564.4329896907218,19909.090909090908,18250.0,0
100386,Elementary,Ilocos Sur,29.9,27.18181818181818,682.2742474916387,20400.0,18545.454545454544,0
100514,Elementary,Ilocos Sur,26.5,26.5,1358.4905660377358,36000.0,36000.0,2
100686,Elementary,Ilocos Sur,39.5,59.25000000000001,637.1308016877638,25166.666666666664,37750.0,0
102236,Elementary,Pangasinan,43.28571428571429,60.60000000000001,531.3531353135313,23000.0,32200.0,0
101048,Elementary,La Union,33.0,16.5,1101.010101010101,36333.33333333333,18166.666666666664,0
101695,Elementary,Pangasinan,29.416666666666664,29.416666666666664,628.8951841359774,18500.0,18500.0,0
100001,Elementary,Ilocos Norte,45.0,45.0,933.3333333333335,42000.0,42000.0,2
100329,Elementary,Ilocos Sur,22.25,22.25,1089.887640449438,24250.0,24250.0,0
100387,Elementary,Ilocos Sur,32.25,36.85714285714286,647.2868217054264,20875.0,23857.142857142862,0
100873,Elementary,La Union,38.285714285714285,38.285714285714285,615.6716417910447,23571.42857142857,23571.42857142857,0
102182,Elementary,Ilocos Norte,32.54545454545455,32.54545454545455,597.7653631284916,19454.54545454545,19454.54545454545,0
100330,Elementary,Ilocos Sur,18.5,18.5,1216.2162162162165,22500.0,22500.0,0
101555,Elementary,Pangasinan,26.538461538461537,34.5,634.7826086956521,16846.153846153844,21900.0,0
151502,Elementary,Pangasinan,40.09090909090909,49.00000000000001,496.5986394557823,19909.090909090908,24333.33333333333,0
102237,Elementary,Pangasinan,38.583333333333336,66.14285714285714,488.12095032397406,18833.33333333333,32285.714285714286,0
101225,Elementary,Pangasinan,30.4,38.0,776.3157894736843,23600.0,29500.0,0
100515,Elementary,Ilocos Sur,24.75,24.75,1101.010101010101,27250.000000000004,27250.000000000004,0
101253,Elementary,Pangasinan,42.769230769230774,46.33333333333333,498.2014388489209,21307.69230769231,23083.33333333333,0
100874,Elementary,La Union,20.666666666666668,24.8,983.8709677419356,20333.333333333336,24400.0,0
100024,Elementary,Ilocos Norte,47.0,40.285714285714285,563.8297872340426,26500.0,22714.285714285717,0
100399,Elementary,Ilocos Sur,26.6,33.25,894.736842105263,23800.0,29750.0,0
101921,Elementary,Pangasinan,30.5,35.583333333333336,580.7962529274005,17714.285714285714,20666.666666666668,0
100556,Elementary,Ilocos Sur,30.0,30.0,738.8888888888888,22166.66666666667,22166.66666666667,0
100496,Elementary,Ilocos Sur,51.0,34.0,843.1372549019608,43000.0,28666.66666666667,0
150001,Elementary,Ilocos Norte,65.66666666666667,49.25000000000001,659.8984771573604,43333.333333333336,32500.0,0
100819,Elementary,La Union,49.09090909090909,47.647058823529406,446.2962962962963,21909.090909090908,21264.70588235294,0
101719,Elementary,Pangasinan,33.14285714285714,38.66666666666666,620.6896551724138,20571.428571428565,24000.0,0
101720,Elementary,Pangasinan,27.6551724137931,36.45454545454545,544.8877805486285,15068.965517241379,19863.636363636364,0
100400,Elementary,Ilocos Sur,38.4,38.4,697.9166666666665,26800.0,26800.0,0
101338,Elementary,Pangasinan,51.83333333333333,49.10526315789475,474.81243301179,24611.111111111117,23315.789473684214,0
101135,Elementary,Pangasinan,29.66666666666667,29.66666666666667,730.3370786516854,21666.666666666668,21666.666666666668,0
100841,Elementary,La Union,15.75,15.75,1444.4444444444446,22750.0,22750.0,0
101747,Elementary,Pangasinan,26.5,26.5,773.5849056603772,20500.0,20500.0,0
102017,Elementary,Pangasinan,34.18181818181818,53.714285714285715,574.468085106383,19636.36363636364,30857.14285714285,0
101203,Elementary,Pangasinan,42.66666666666666,42.66666666666666,617.1875,26333.33333333333,26333.33333333333,0
101226,Elementary,Pangasinan,37.8,63.0,629.6296296296298,23800.0,39666.66666666666,0
101947,Elementary,Pangasinan,39.833333333333336,39.833333333333336,644.3514644351465,25666.66666666667,25666.66666666667,0
102018,Elementary,Pangasinan,42.45,60.64285714285714,492.34393404004715,20900.0,29857.142857142862,0
100591,Elementary,Ilocos Sur,18.0,18.0,3055.555555555556,55000.0,55000.0,1
101533,Elementary,Pangasinan,46.0,28.75,656.5217391304348,30200.0,18875.0,0
101372,Elementary,Pangasinan,40.77777777777778,52.42857142857142,547.6839237057221,22333.33333333333,28714.285714285717,0
101721,Elementary,Pangasinan,38.3,25.53333333333333,637.0757180156658,24400.0,16266.666666666664,0
100251,Elementary,Ilocos Norte,15.428571428571427,18.0,1018.5185185185184,15714.285714285714,18333.33333333333,0
101373,Elementary,Pangasinan,39.714285714285715,30.88888888888889,600.7194244604317,23857.142857142862,18555.55555555556,0
101696,Elementary,Pangasinan,42.888888888888886,35.09090909090909,554.4041450777202,23777.777777777777,19454.54545454545,0
101263,Elementary,Pangasinan,29.142857142857142,34.0,686.2745098039215,20000.0,23333.33333333333,0
101458,Elementary,Pangasinan,56.0,43.55555555555554,482.1428571428572,27000.0,21000.0,0
101204,Elementary,Pangasinan,64.0,44.8,486.6071428571428,31142.857142857138,21800.0,0
101931,Elementary,Pangasinan,29.333333333333336,29.333333333333336,732.9545454545455,21500.0,21500.0,0
101205,Elementary,Pangasinan,29.42857142857143,34.333333333333336,718.4466019417474,21142.85714285714,24666.66666666667,0
100957,Elementary,La Union,30.25,20.166666666666668,892.5619834710744,27000.0,18000.0,0
100427,Elementary,Ilocos Sur,25.42857142857143,22.25,820.2247191011237,20857.14285714286,18250.0,0
100783,Elementary,Ilocos Sur,44.625,44.625,535.0140056022409,23875.0,23875.0,0
100089,Elementary,Ilocos Norte,33.625,29.88888888888889,583.6431226765799,19625.0,17444.44444444444,0
101491,Elementary,Pangasinan,31.32,43.5,485.3128991060025,15200.0,21111.11111111111,0
100859,Elementary,La Union,22.714285714285715,26.5,805.0314465408806,18285.714285714286,21333.33333333333,0
100463,Elementary,Ilocos Sur,44.0,44.0,863.6363636363636,38000.0,38000.0,0
100702,Elementary,Ilocos Sur,23.66666666666667,23.66666666666667,859.1549295774647,20333.333333333336,20333.333333333336,0
101791,Elementary,Pangasinan,42.647058823529406,45.3125,471.7241379310345,20117.647058823528,21375.0,0
100665,Elementary,Ilocos Sur,38.8,32.33333333333333,685.5670103092782,26600.0,22166.66666666667,0
101459,Elementary,Pangasinan,50.0,33.333333333333336,900.0,45000.0,30000.0,0
102128,Elementary,Pangasinan,44.83333333333334,44.83333333333334,501.8587360594796,22500.0,22500.0,0
102129,Elementary,Pangasinan,15.5,20.666666666666668,1048.3870967741937,16250.0,21666.666666666668,0
102130,Elementary,Pangasinan,35.666666666666664,35.666666666666664,752.3364485981308,26833.333333333336,26833.333333333336,0
100002,Elementary,Ilocos Norte,41.45454545454546,38.0,587.719298245614,24363.636363636364,22333.33333333333,0
102154,Elementary,Pangasinan,33.6,36.0,555.5555555555555,18666.666666666668,20000.0,0
100908,Elementary,La Union,53.50000000000001,53.50000000000001,457.94392523364485,24500.0,24500.0,0
102253,Elementary,Pangasinan,46.157894736842096,48.72222222222222,454.96009122006836,21000.0,22166.66666666667,0
101513,Elementary,Pangasinan,34.5,34.5,647.3429951690821,22333.33333333333,22333.33333333333,0
101264,Elementary,Pangasinan,41.6,46.22222222222222,487.98076923076917,20300.0,22555.555555555562,0
101060,Elementary,La Union,37.25,21.285714285714285,771.8120805369127,28750.000000000004,16428.571428571428,0
100666,Elementary,Ilocos Sur,13.0,13.0,2307.692307692308,30000.0,30000.0,2
100592,Elementary,Ilocos Sur,30.57142857142857,26.750000000000004,803.7383177570093,24571.42857142857,21500.0,0
100128,Elementary,Ilocos Norte,21.0,17.5,1066.6666666666667,22400.0,18666.666666666668,0
102205,Elementary,Ilocos Norte,25.81818181818182,31.555555555555557,661.9718309859155,17090.909090909092,20888.88888888889,0
100803,Elementary,La Union,27.615384615384606,32.63636363636364,621.1699164345404,17153.846153846152,20272.727272727272,0
100045,Elementary,Ilocos Norte,35.5,35.5,1070.4225352112678,38000.0,38000.0,2
100180,Elementary,Ilocos Norte,45.0,45.0,766.6666666666665,34500.0,34500.0,0
102268,Elementary,Pangasinan,30.33333333333333,30.33333333333333,652.014652014652,19777.777777777777,19777.777777777777,0
102267,Elementary,Pangasinan,52.0,37.14285714285714,584.6153846153846,30400.0,21714.285714285714,0
151518,Elementary,Pangasinan,61.66666666666666,30.83333333333333,675.6756756756756,41666.66666666666,20833.33333333333,0
101534,Elementary,Pangasinan,46.42857142857143,36.111111111111114,606.1538461538463,28142.857142857138,21888.88888888889,0
101104,Elementary,La Union,8.0,5.333333333333333,4000.0,32000.0,21333.33333333333,1
100234,Elementary,Ilocos Norte,27.375,24.333333333333336,753.4246575342465,20625.0,18333.33333333333,0
102269,Elementary,Pangasinan,52.14285714285714,73.0,390.6849315068493,20371.428571428565,28520.0,0
100025,Elementary,Ilocos Norte,23.11111111111111,20.8,841.3461538461537,19444.44444444444,17500.0,0
100026,Elementary,Ilocos Norte,38.411764705882355,40.8125,542.1133231240428,20823.529411764706,22125.0,0
100428,Elementary,Ilocos Sur,42.714285714285715,42.714285714285715,545.1505016722408,23285.714285714286,23285.714285714286,0
100429,Elementary,Ilocos Sur,34.5,34.5,1028.9855072463768,35500.0,35500.0,0
100430,Elementary,Ilocos Sur,37.42857142857143,43.66666666666666,603.0534351145038,22571.42857142857,26333.33333333333,0
100274,Elementary,Ilocos Norte,31.09090909090909,31.09090909090909,622.8070175438596,19363.636363636364,19363.636363636364,0
100917,Elementary,La Union,43.83333333333333,37.571428571428584,673.0038022813687,29500.0,25285.714285714286,0
100275,Elementary,Ilocos Norte,26.0,26.0,820.5128205128206,21333.33333333333,21333.33333333333,0
150502,Elementary,Ilocos Sur,22.0,22.0,2318.181818181818,51000.0,51000.0,1
100454,Elementary,Ilocos Sur,12.555555555555555,18.83333333333333,1230.0884955752213,15444.444444444443,23166.666666666664,0
100289,Elementary,Ilocos Norte,24.666666666666664,37.0,1229.7297297297298,30333.333333333336,45500.0,2
101792,Elementary,Pangasinan,35.125,35.125,604.982206405694,21250.0,21250.0,0
100860,Elementary,La Union,34.0,26.44444444444445,810.9243697478993,27571.42857142857,21444.44444444444,0
150013,Elementary,Ilocos Norte,39.66666666666666,19.83333333333333,890.7563025210083,35333.333333333336,17666.666666666668,0
101090,Elementary,La Union,34.36363636363637,31.5,547.6190476190476,18818.181818181816,17250.0,0
101888,Elementary,Pangasinan,24.2,20.166666666666668,892.5619834710744,21600.0,18000.0,0
101556,Elementary,Pangasinan,49.25000000000001,49.25000000000001,494.077834179357,24333.33333333333,24333.33333333333,0
102040,Elementary,Pangasinan,28.0,42.0,1011.9047619047619,28333.333333333336,42500.0,0
102183,Elementary,Ilocos Norte,23.57142857142857,27.5,830.3030303030303,19571.428571428565,22833.333333333336,0
101863,Elementary,Pangasinan,25.8,25.8,852.7131782945737,22000.0,22000.0,0
101323,Elementary,Pangasinan,36.77777777777778,33.1,564.9546827794562,20777.777777777777,18700.0,0
100368,Elementary,Ilocos Sur,35.285714285714285,30.875,607.2874493927127,21428.57142857143,18750.0,0
101673,Elementary,Pangasinan,35.714285714285715,41.66666666666666,600.0,21428.57142857143,25000.0,0
101170,Elementary,Pangasinan,37.16666666666666,31.857142857142854,704.0358744394618,26166.666666666664,22428.571428571428,0
101769,Elementary,Pangasinan,26.4,33.0,651.5151515151515,17200.0,21500.0,0
100743,Elementary,Ilocos Sur,39.0,13.0,1666.666666666667,65000.0,21666.666666666668,2
101416,Elementary,Pangasinan,37.66666666666666,62.77777777777778,451.32743362831866,17000.0,28333.333333333336,0
100875,Elementary,La Union,42.95833333333333,41.24,491.75557710960226,21125.0,20280.0,0
101091,Elementary,La Union,36.33333333333333,36.33333333333333,692.6605504587156,25166.666666666664,25166.666666666664,0
100162,Elementary,Ilocos Norte,37.0,37.0,1013.5135135135137,37500.0,37500.0,0
102184,Elementary,Ilocos Norte,45.33333333333333,45.33333333333333,526.9607843137255,23888.888888888887,23888.888888888887,0
100810,Elementary,La Union,40.09090909090909,44.1,510.20408163265313,20454.545454545456,22500.0,0
102238,Elementary,Pangasinan,40.714285714285715,35.625,603.5087719298245,24571.42857142857,21500.0,0
101171,Elementary,Pangasinan,52.8,44.0,556.8181818181819,29400.0,24500.0,0
101265,Elementary,Pangasinan,39.0,52.0,564.1025641025641,22000.0,29333.33333333333,0
101061,Elementary,La Union,21.0,17.5,1104.7619047619048,23200.0,19333.33333333333,0
102239,Elementary,Pangasinan,29.6,42.285714285714285,565.8783783783782,16750.0,23928.571428571428,0
100973,Elementary,La Union,36.33333333333333,18.166666666666664,1027.5229357798164,37333.333333333336,18666.666666666668,0
101172,Elementary,Pangasinan,35.0,35.0,642.8571428571429,22500.0,22500.0,0
100090,Elementary,Ilocos Norte,44.8,37.333333333333336,629.4642857142858,28200.0,23500.0,0
102000,Elementary,Pangasinan,26.83333333333333,26.83333333333333,801.2422360248448,21500.0,21500.0,0
101889,Elementary,Pangasinan,42.285714285714285,59.2,567.5675675675676,24000.0,33600.0,0
100431,Elementary,Ilocos Sur,31.857142857142854,37.16666666666666,618.8340807174887,19714.285714285714,23000.0,0
101339,Elementary,Pangasinan,52.9375,70.58333333333333,453.3648170011807,24000.0,32000.0,0
101417,Elementary,Pangasinan,35.42857142857143,35.42857142857143,596.7741935483872,21142.85714285714,21142.85714285714,0
101629,Elementary,Pangasinan,44.18181818181818,69.42857142857143,485.59670781893004,21454.54545454545,33714.28571428571,0
101770,Elementary,Pangasinan,19.0,22.16666666666667,894.736842105263,17000.0,19833.33333333333,0
101535,Elementary,Pangasinan,40.5,40.5,697.5308641975308,28250.0,28250.0,0
102254,Elementary,Pangasinan,40.6,46.84615384615384,509.03119868637117,20666.666666666668,23846.153846153848,0
101227,Elementary,Pangasinan,39.66666666666666,39.66666666666666,941.1764705882354,37333.333333333336,37333.333333333336,0
100909,Elementary,La Union,43.4,31.0,658.9861751152074,28600.0,20428.571428571428,0
101655,Elementary,Pangasinan,25.0,25.0,1093.3333333333333,27333.333333333336,27333.333333333336,0
101503,Elementary,Pangasinan,37.5,34.09090909090909,576.0,21600.0,19636.36363636364,0
101324,Elementary,Pangasinan,32.22222222222222,32.22222222222222,596.5517241379309,19222.222222222223,19222.222222222223,0
101617,Elementary,Pangasinan,37.06666666666667,46.33333333333333,580.9352517985611,21533.333333333336,26916.66666666667,0
100557,Elementary,Ilocos Sur,18.83333333333333,18.83333333333333,1150.4424778761065,21666.666666666668,21666.666666666668,0
101729,Elementary,Pangasinan,35.941176470588225,40.73333333333333,551.5548281505728,19823.529411764706,22466.666666666664,0
101748,Elementary,Pangasinan,40.66666666666666,34.857142857142854,534.8360655737705,21750.0,18642.85714285714,0
151511,Elementary,Pangasinan,34.5,23.0,1173.9130434782608,40500.0,27000.0,0
101460,Elementary,Pangasinan,54.375,48.33333333333334,471.264367816092,25625.0,22777.777777777785,0
101385,Elementary,Pangasinan,46.14285714285714,53.83333333333334,544.8916408668731,25142.857142857138,29333.33333333333,0
100618,Elementary,Ilocos Sur,20.083333333333336,21.90909090909091,821.5767634854773,16500.0,18000.0,0
101639,Elementary,Pangasinan,49.73684210526316,35.0,461.37566137566137,22947.368421052637,16148.148148148148,0
101418,Elementary,Pangasinan,39.2,49.00000000000001,482.1428571428572,18900.0,23625.0,0
100369,Elementary,Ilocos Sur,16.0,16.0,1406.25,22500.0,22500.0,0
150503,Elementary,Ilocos Sur,98.0,98.0,755.1020408163264,74000.0,74000.0,2
100346,Elementary,Ilocos Sur,26.153846153846153,22.666666666666664,729.4117647058823,19076.92307692308,16533.333333333332,0
100046,Elementary,Ilocos Norte,27.07692307692308,32.0,633.5227272727273,17153.846153846152,20272.727272727272,0
101076,Elementary,La Union,34.166666666666664,34.166666666666664,658.5365853658536,22500.0,22500.0,0
100974,Elementary,La Union,25.5,25.5,790.8496732026143,20166.666666666668,20166.666666666668,0
100533,Elementary,Ilocos Sur,54.0,54.0,1148.148148148148,62000.0,62000.0,2
100331,Elementary,Ilocos Sur,14.333333333333336,14.333333333333336,2069.767441860465,29666.66666666667,29666.66666666667,2
100892,Elementary,La Union,32.0,36.0,618.0555555555555,19777.777777777777,22250.0,0
100893,Elementary,La Union,33.769230769230774,36.583333333333336,509.1116173120729,17192.30769230769,18625.0,0
101021,Elementary,La Union,27.0,23.142857142857146,864.1975308641977,23333.33333333333,20000.0,0
100744,Elementary,Ilocos Sur,17.6,44.0,1215.909090909091,21400.0,53500.0,2
100516,Elementary,Ilocos Sur,38.75,51.66666666666666,729.0322580645161,28250.0,37666.66666666666,0
100058,Elementary,Ilocos Norte,30.0,30.0,1088.888888888889,32666.66666666667,32666.66666666667,0
100013,Elementary,Ilocos Norte,26.83333333333333,26.83333333333333,776.3975155279503,20833.33333333333,20833.33333333333,0
100047,Elementary,Ilocos Norte,27.73333333333333,34.666666666666664,632.2115384615385,17533.333333333332,21916.666666666664,0
101228,Elementary,Pangasinan,38.1578947368421,45.3125,517.2413793103449,19736.84210526316,23437.5,0
102240,Elementary,Pangasinan,15.857142857142858,18.5,1135.1351351351352,18000.0,21000.0,0
